person	victimise	imputable	incapability	bad_person	rejection	unpleasantness	ignorance	attachment	unbeneficial	negligence	hate	laziness	remonstration	devoutness
person	reoccurrence	city	parcel_of_land	town	land_site	picture	piece_of_land	elevation	work_of_art	motion	computer_program	surface	the_city	capital
person	one_person	educator	entrepreneur	boss	decision_maker	advocate	coach	group_event	school_teacher	marketer	sportsperson	business_organization	managing_director	actor
person	offender	crime	inquiry	polling_booth	government	social_control	state	competitor	communication_medium	social	criminal_offence	public_relations	world_organization	team
person	government	biological_group	gov	political_organisation	state	social_control	government_activity	shape	mapmaking	piece_of_land	scheme	parcel_of_land	reference_work	census
natural_phenomenon	phenomenon	person	physical_phenomenon	motion	computer_software	atmospheric_phenomenon	dimensionless_quantity	geological_period	time_period	computing_machine	period_of_time	software_package	sanitary_condition	interval
phenomenon	natural_phenomenon	academic	person	noumenon	natural_process	inquiry	scientific	scientific_research	enquiry	research	undergraduate	rejection	biological_group	bioscience
person	plant	leaf	flower	beetle	animal_material	edible	plant_part	animal	competent_person	woody_plant	native_plant	juridical_person	flowering_tree	bark
person	leader	competitor	firm	company	board	participant	title	social_control	chief	executive	team	investor	organizer	motion
person	piece_of_work	work_of_art	writer	city	fictional_character	body_part	picture	painting	one_person	social_event	actor	painter	television_producer	fine_arts
coach	musical_organization	vocalist	musician	dance_orchestra	conductor	band	vocal	rock_band	athlete	footballer	sportsperson	percussionist	tenor	fielder
person	colour	work_of_art	colours	primary_colour	image	picture	photograph	digital_image	icon	drawing	natural_phenomenon	colour_in	detail	photo
atmospheric_phenomenon	natural_phenomenon	motion	phenomenon	physical_phenomenon	time_period	acceleration	transportation_stop	movement	work_of_art	peak	pressure	measure	curve	duration
person	religious_person	piece_of_work	rationalist	imaginary_being	parliamentary_democracy	philosophical_system	worldview	point_of_reference	philosophy	learned_person	book	time_period	tv_program	humanist
work_of_art	person	curved_shape	cambodian_art	figure	shape	motor_control	figure_painting	vehicle	motion	fabric	hairstyle	image	dress	fitting
motorway	transport	travel	toll_road	work_of_art	mode_of_transport	connection	parcel_of_land	transportation_system	transportation	infrastructure	expressway	venture	constructing	person
person	computer_programme	work_of_art	computer_program	picture	information_processing_system	computer_code	home_appliance	company	electrical_appliance	video_game_console	software_program	video_game	videogaming	pc_game
person	writer	piece_of_work	television_producer	actor	film_director	work_of_art	dramatist	boss	leader	faculty_member	singer	movie_maker	politician	fictional_character
person	computing_machine	competitor	computer_program	intelligence	appliance	computer_system	technology	monarch	computer	team_sport	military_force	computer_network	intelligence_activity	military_unit
person	sanitary_condition	corporation	plant	subsidiary_company	company	site	computer_file	report	measuring	association	fund	showing	financial_organization	period_of_time
cro	person	animal	cow	work_of_art	dog	sheep	child	horse	dog_breed	rider	pyramid	canid	equid	stone
person	work_of_art	show	social_event	presentation	phenomenon	natural_phenomenon	impression	motion	record_album	picture	measure	musical_composition	function	making
person	labourer	record_album	regular_payment	working_person	workman	workingman	motor_vehicle	moving_picture	conveyance	green_goods	pic	electrical_device	overlooker	toiler
person	child	animal	woman	title	written_document	stage	female_person	form	work_of_art	kin	noble	imaginary_being	show	dish
natural_phenomenon	phenomenon	person	work_of_art	computer_software	technology	motion	communication_medium	computer	software_program	software	picture	surface	technical_specification	equipment
person	computer_programme	work_of_art	computer_program	picture	information_processing_system	computer_code	home_appliance	company	electrical_appliance	video_game_console	software_program	video_game	videogaming	pc_game
person	educator	painter	architect	designer	competent_person	facilitator	builder	craftsman	assessor	elected_official	master	art_historian	mediator	leader
natural_phenomenon	physical_phenomenon	phenomenon	work_of_art	chemical_change	heredity	biological_group	technical_specification	atmospheric_phenomenon	chemical_reaction	thought_process	natural_process	disagreeable_person	reaction	aesthetic
person	military_group	armed_combat	noncombatant	mistreatment	war	military_service	military_unit	mercenaries	military_force	civilian	the_war	military_branch	motion	paramilitary_organization
person	sportsperson	city	boat_race	armed_combat	firm	olympic_sports	organiser	hockey_player	company	group_event	free_energy	contestant	capital	state_capital
business_organization	corporation	person	olympic_sport	function	portfolio	application	association	competition	technology	mathematical_process	mathematical_function	free_energy	drawing	financial_organisation
clothes	clothing	wearing_apparel	person	dry_clean	trousers	wool	footgear	scarf	woolen	suit_of_clothes	fleece	nightwear	abrasive	woollen
transport	transport_infrastructure	means_of_transport	route	passageway	thruway	expressway	transportation_system	superhighway	mode_of_transport	locale	motorway	map	roadbed	routes
person	educator	piece_of_work	work_of_art	social_event	instructor	actor	student	teacher	influential_person	writer	associate	religious_leader	boss	business_school
natural_phenomenon	fundamental_quantity	physical_model	solar	durable_goods	astronomical_object	avogadro_constant	monetary_unit	quantitative_relation	michurin	decimal_system	arithmetically	biological_group	mathematical_relation	solar_year
person	boat_race	competitor	umpire	writer	contestant	team	group_event	reader	sportsperson	social_event	social_occasion	work_of_art	sport	sportswoman
person	work_of_art	olympic_sports	sport	olympic_sport	contestant	picture	type_of_sport	sportsperson	fan	horse	group_event	figure	competition	wind
sanitary_condition	person	illness	spick	suit_of_clothes	treatment	manual_labour	disease	bodily_process	abominably	dirtiness	disagreeable_person	surface	dirtying	workingman
computer_program	person	company	textile	worker	transfer_paper	application	sanitary_condition	chemical_process	ethical_consumerism	textile_industry	conservator	layout	software_program	main_group
township	moving_picture	city	station	state_government	person	song	public_building	county	state	album	county_town	municipal_corporation	waterbody	transport
piece_of_work	person	faculty_member	broadcaster	newspaper	periodical	jurist	marketer	print_media	writer	full_name	communication_medium	electronic_media	record_album	print
work_of_art	person	piece_of_work	visual_communication	painting	poet	book	story	book_cover	one_person	narrative	narration	musical_composition	sentence_structure	image
pathological_state	pathway	coacervate	unconditioned_reflex	fatigable	physiological_property	conformation	anatomical_structure	muscular_system	wavefunction	neurochemically	metabolically	sick_person	decohering	mechanosensation
township	indian_reserve	county	city	producer	state_government	transport	municipal_corporation	state_capital	agricultural_producer	group_event	station	state	business_organization	railway_line
person	thespian	piece_of_work	theatre	moving_picture	musical_composition	picture_show	studio	theater	poetess	work_of_art	show	social_event	film	actor
person	teacher	educator	producer	chief_of_state	scholar	head_of_government	school	social_event	bookman	group_event	work_of_art	chief	student	faculty_member
computer_code	phenomenon	branch_of_science	computer_program	natural_phenomenon	mathematical_function	observable	scientific_method	scientific	energy_unit	radiation	heavenly_body	astronomical_object	quantum_physics	work_of_art
person	business_organization	scholar	fictional_character	writer	faculty_member	communication_medium	educator	judge	poet	competitor	computer_code	newsman	computer_program	teacher
natural_phenomenon	physical_phenomenon	phenomenon	person	motion	musical_organization	record_album	piece_of_music	musical_composition	musical_style	team	work_of_art	album	movement	musical_work
natural_phenomenon	person	phenomenon	computer_code	work_of_art	motion	title	biological_group	company	researcher	cartography	mechanism	mechanical_assembly	reference	mathematical_process
educator	person	religious_leader	scholar	instructor	thinker	teacher	faculty_member	medical_practitioner	medical_school	personal_relationship	medical_doctor	science_teacher	philosopher	medical_college
moving_picture	channel	person	flick	picture_show	motion_picture	form_of_government	movie	medium	mass_media	show	social_event	electronic_media	political_organization	film
person	unicameral_legislature	head_of_government	indirect_democracy	unicameralism	bicameral_legislature	juridical_person	chief_of_state	head_of_state	bicameral	government	political_organization	political_organisation	governance	legislative_body
book	company	piece_of_work	fiction	text	narrative	faculty_member	textbook	typography	student	written_communication	reference	computer_code	computer_programme	pictorial_representation
person	application	written_document	computer_program	area_of_mathematics	state	title	stating	answer	pure_mathematics	group_event	computing_machine	natural_law	making	function
person	work_of_art	juridical_person	equipment	thought_process	graphic_symbol	supplier	business_organization	authorisation	transportation_stop	legal_expert	vessel	layout	metro_station	technical_specification
natural_phenomenon	person	work_of_art	musical_composition	authorities	travel	social_event	station	group_event	city	locale	designated_place	composition	town	channel
route	transport	means_of_transport	transportation	motorway	body_of_water	expressway	passageway	work_of_art	main_road	map	travel	mapmaking	mechanical_assembly	vehicle
person	computer_programme	work_of_art	computer_program	picture	information_processing_system	computer_code	home_appliance	company	electrical_appliance	video_game_console	software_program	video_game	videogaming	pc_game
person	work_of_art	centre	state	government	station	locale	town	county_town	township	waterbody	railway_station	political_system	city	travelling
parcel_of_land	township	map	body_of_water	person	fibre	work_of_art	stream_channel	surface	monetary_unit	water_balance	foodstuff	gully	transportation_stop	chemical_fertilizer
natural_law	psychic	pathological_state	person	rationalist	philosophical	philosophy	spiritism	natural_theology	scientific_method	supernatural	rationalistic	consciousness	phenomenology	phenomenon
musical_organization	leader	person	political_leader	combatant	form_of_government	locus	political_organization	media_professional	military_unit	dance_orchestra	rock_group	fault	politician	military_force
work_of_art	surface	picture	body_of_water	figure	natural_phenomenon	stone	image	map	person	photograph	stream_channel	building_site	size	computer_programme
person	officeholder	newspaper_editor	journalist	newspaperman	politician	newspaper_publisher	writer	legislator	member_of_parliament	decision_maker	creative_thinker	statesman	managing_editor	dramatist
plant	foodstuff	plant_part	soya_bean	vegetable	plant_variety	plant_food	soybean	food_product	grain	plant_structure	leguminous	potato	biocomposite	plant_product
body_part	person	plant	chemical_action	animal	mathematical_function	cell_membrane	disease	biological_group	health	bloodstream	nerve_cell	doctor	blood_stream	employee
political_leader	person	chief_of_state	leader	politician	head_of_state	chief	religious_leader	guardian	appointment	head_of_government	minister	governor	commoner	officeholder
lichen	animal	plant	mammal	sea_urchin	body_part	vascular_tissue	plant_part	beak	leaf	animal_material	soil_type	breeder	anatomical_structure	horsetail
person	sensory_system	pic	aerofoil	motion	body_part	bodily	muscle_system	playback	likeness	input_signal	function	facial_expression	motion_picture	expressive
body_of_water	body_structure	building_material	breakdance	liquid_state	studio_album	glycosylphosphatidylinositol	topological_space	fluid	tourist	designated_place	shape	pic	rough	public_building
computer	work_of_art	mechanical_assembly	motor_control	circuitry	computer_game	avatar	computer_code	hardware	effector	motion	computer_software	software	projectile	digital_computer
illness	atmospheric_phenomenon	biological_classification	cubic_kilometer	biological_group	disease	intragenomic	genethics	contagion	etiologic	epidemic_disease	causative	locus	etiologically	phenomic
person	advertising	work_of_art	employee	expenditure	competitor	writer	scholarly_person	possessor	faculty_member	monetary_unit	scholar	fictional_character	savant	revenue
function	explain	anatomical_structure	animal	biomolecule	person	computer_software	form	understanding	imprinting	anatomy	organs	cell	macromolecule	structural_analysis
surface	weather_condition	natural_phenomenon	work_of_art	safety	disease	weather	breakdown	body_of_water	constructed_structure	tract	transmission	fluid	pressure	passageway
body_of_water	waterbody	national_boundary	station	transport	city	parcel_of_land	locale	transportation_stop	natural_elevation	picture	piece_of_land	plan	means_of_transportation	conservation_area
camera	close_up	closeup	channel	light_beam	space_mission	video_camera	flick	serial	motion_picture	surface	picture	photo	shot	movie
person	clothes	clothing	body_part	suit_of_clothes	expenditure	basket	work_of_art	stone	making	type	equipment	textile	fit	lungis
person	business_executive	corporate_title	decision_maker	one_person	boss	business_organization	personally	chief_of_state	chief	llc	firm	customer	legislator	corporate_executive
person	writer	work_of_art	leader	politician	piece_of_work	political_leader	dramatist	playwright	channel	television_producer	musical_composition	communication_medium	commentator	computer_programme
person	clothing	medicine	colour	makeup	suit_of_clothes	eye	animal	skin	clothes	function	grayness	cosmetic	healing	laboratory_coat
person	work_of_art	company	fund	bank	association	board	expenditure	making	record_album	consumer	asset	assets	sportsperson	piece_of_work
person	work_of_art	sport	body_of_water	social_event	end_product	sporting_life	market	venture	computer_code	competition	form	sporting	surface	competitor
person	musical_composition	enquiry	electronic_communication	broadcast	poetess	work_of_art	nasa	new_year_celebrations	worshipper	telecasting	legend	religious_ceremony	musical_work	mythology
body_covering	clothing	clothes	textile	cloth	woollen	worn	wearing_apparel	wool	suit_of_clothes	woolen	slave	shod	handloom	pant
person	corporation	victim	sanitary_condition	corporations	working_man	investor	business_organization	workingman	holder	worker	open_shop	business_enterprise	corporate	government_agency
animal	internal_organ	predisposition	body_part	disease	illness	body_structure	skin	anatomical_structure	work_of_art	congenital	pig	respiration	heredity	inborn
atmospheric_phenomenon	natural_phenomenon	phenomenon	wind	air_current	current_of_air	moving_picture	physical_phenomenon	weather	musical_composition	atmospheric_conditions	seasons	piece_of_music	locale	atmosphere
sanitary_condition	person	musical_composition	travelling	surface	university	means_of_transport	laborer	traveling	rails	medium	vehicle	labourer	suit_of_clothes	musical_work
waterbody	terrain	land_site	means_of_transport	body_of_water	journeying	topography	elevation	means_of_transportation	rivers	space_habitat	river	roads	mode_of_transport	flow
circuit_board	mechanical_assembly	accelerometer	circuitry	mechanical_system	motion	peripheral_equipment	projectile	turbine	linear_motion	potentiometer	ball_bearing	airfoil	electrical	integrated_circuit
person	work_of_art	channel	picture	surface	applications_programme	medium	stone	colour	indicatory	motion	locale	technical_specification	pic	piece_of_work
sportswoman	person	mountaineer	clothing	piece_of_material	plus_fours	wearer	work_of_art	abrasiveness	nightwear	fault	kebaya	woollen	overgarment	worn
physical_phenomenon	person	computer_code	capital	natural_phenomenon	surface	radiation	juridical_person	landing_field	work_of_art	state	computer_program	equipment	accident	operator
atmospheric_phenomenon	air_current	natural_phenomenon	wind	current_of_air	atmospheric_condition	atmospheric_conditions	tropical_cyclone	phenomenon	physical_phenomenon	hurricane	tropical_storm	atmospheric	extratropical	high_wind
dependent_territory	prerogative	legislative_assembly	tribunal	independent_body	compromise	adjudicate	reviewable	judicial_decision	judgment	legal_proceedings	intervene	authorisation	promulgation	inquiry
computer_code	person	computer_software	natural_phenomenon	computing_machine	mathematical_process	plant	computer_program	phenomenon	electrical_appliance	storability	combine_harvester	supplier	michurin	political_organisation
computer_program	person	software	software_application	software_program	computing_machine	computer_system	computer_programme	computer_code	computing_device	application	computer_software	software_company	code	company
computer_program	computer_code	work_of_art	software_program	surface	map	vehicle	serial	computer_software	mapmaking	business_organization	home_appliance	coding_system	move	land_site
animal	domestic_dog	transmission	clothing	equipment	husbandry	clothes	foodstuff	stocking	disease	household	meal	grain	working_animal	drug_of_abuse
inquiry	scientific_method	phenomenon	philosophical	sense_experience	rationalist	philosophical_theory	physical_science	positivist	science_education	presupposition	testable	spiritism	social_control	philosophy
parcel_of_land	town	piece_of_land	locale	city	waterbody	conservation_area	type_of_sport	township	county	station	range_of_mountains	main_road	route	elevation
plant	soya_bean	vegetable	rices	foodstuff	leguminous	salad	soil	plant_material	corn_sugar	dish	grain	starch	jointing	condiment
atmospheric_phenomenon	natural_phenomenon	phenomenon	wind	physical_phenomenon	atmospheric_condition	weather_condition	air_current	storm_clouds	meteorological_forecasting	weather_report	weather	solar_constant	weather_forecaster	wind_vane
computing_machine	applications_programme	mechanical_assembly	computer_code	circuit_board	pc_board	motion	installation	equipment	electronic_equipment	mechanism	electronic_component	vehicle	electrical_device	interface
computing_machine	computer_software	software_program	computer_program	written_communication	computer_language	pantheist	mathematical_logic	computer_code	natural_numbers	set_theory	aspect_of_music	programing_language	proofs	intuitionist
person	record_album	musical_organization	work_of_art	album	government	form_of_government	company	social_event	locus	musical_composition	city	political_organisation	musical_group	title
person	record_album	musical_composition	rock_band	singer	jimi	musician	work_of_art	musical_organization	record_label	recording	recording_label	rock_group	lyricist	album
person	work_of_art	social_event	city	musical_composition	centre	university	surname	record_album	center	group_event	piece_of_music	moving_picture	piece_of_work	musical_work
work_of_art	person	competent_person	jockey	public_building	painter	fine_art	watercraft	sculpture	sculptor	mountaineer	designer	owner	photo	art_historian
natural_phenomenon	work_of_art	elevation	body_of_water	mountain_range	record_album	biological_group	surface	locus	mount	mountain	geological_phenomenon	piece_of_land	topography	terrain
person	legal_procedure	justice	period_of_time	judge	locus	legislative_body	supreme_authority	final	piece_of_land	confederation	written_account	head_of_government	order_of_business	answer
natural_phenomenon	electronic_communication	information_network	computer_program	communication_medium	person	telecommunication_system	computer_code	telecommunication	telecommunications	web_site	computer_software	computer	database	software_program
retail_store	salesclerk	department_store	shopping_arcade	outlet_store	transportation_stop	shop_assistant	retail	slot_machine	retail_chain	motomachi	mercantile_establishment	cash_register	open_shop	beauty_parlour
social_event	group_event	public_building	function	space	locale	piece_of_land	work_of_art	constructed_structure	details	musical_group	living_space	architectural_element	piece_of_music	religious_ritual
music_director	arranger	actor	educator	musician	faculty_member	orchestra	composer	instructor	musical_composition	maestro	vocalist	cameraperson	piece_of_music	recordist
person	chief_of_state	head_of_state	incapacitated	female_person	head_of_government	unicameral_legislature	governor	social_event	leader	juridical_person	boss	officeholder	legislator	political_leader
person	work_of_art	moving_picture	broadcast	motion_picture	picture	tv_show	film	musical_work	piece_of_work	medium	channel	public_building	group_event	movie
person	natural_phenomenon	rejection	observable	reader	biological_group	motion	work_of_art	writer	social_psychology	philosophy	sociology	intellect	group_behaviour	human_language
person	work_of_art	picture	figure	medium	surface	team	see	form	show	taking	making	make	venture	feature
person	actor	officeholder	leader	company	firm	competitor	boss	politician	sportsperson	work_of_art	one_person	owner	judge	writer
musical_work	work_of_art	avatar	musical_composition	piece_of_work	piece_of_music	visual_sense	fictionalise	moving_picture	picture	imaginary_being	person	legendry	body_part	channel
work_of_art	person	cobbler	juridical_person	expenditure	money_circulation	piece_of_ground	sanitary_condition	landed_property	suit_of_clothes	motion_picture	fluid	stone	tender	clothing
person	country	residence	centre	public_building	station	precinct	government	authorities	city	school_building	citizens	state	working_person	move
work_of_art	person	body_part	expenditure	picture	entrant	investment	realty	shape	plant	size	transportation	selling	group_event	competition
person	educator	instructor	scholar	book	work_of_art	faculty_member	researcher	teacher	anthropologist	writer	enquiry	written_account	natural_scientist	biological_group
computer_code	computing_machine	computer_program	game_console	computer_game	motion	applications_programme	video_game	computer	software	action_game	mechanical_assembly	software_package	videogaming	shooter_game
person	biological_group	vegetative	perennial	jointing	vegetable	athlete	type_of_sport	frost	adventurer	contestant	fictitious_character	libertine	disagreeable_person	confectionery
slot_machine	motion	corporation	juridical_personality	means_of_transportation	transportation_system	body_of_water	downloadable	mode_of_transport	locale	legal_tender	sporting	storage_medium	web_site	map
person	social_event	station	season	surname	drama	officiating	family_name	social_occasion	city	town	thespian	politician	theatre_director	type_of_sport
person	officeholder	educator	politician	actor	social_event	fashion_model	film_maker	political_leader	producer	leader	athlete	writer	television_producer	jockey
landed_property	parcelling	landholding	island	overseas_territory	mapmaking	seigneurial	biological_group	agriculturally	common_land	islands	primogeniture	inhabited	body_of_water	inhabitant
person	writer	competitor	reader	firm	scholar	faculty_member	educator	lecturer	painter	boss	seller	sportsperson	organizer	businessman
person	social_function	social_control	economics	social_psychology	group_event	social	practical_politics	presentation	movement	group_behaviour	medical_research	attention	describe	company
person	natural_person	spouse	land_site	professional_person	owner	sportsperson	landholder	leader	shipbuilder	parcel_of_land	piece_of_land	chief	one_person	aristocrat
person	body_part	nightwear	dress	work_of_art	fitting	fabric	wearing	freedom	social_status	clothes	occasion	difference	suit_of_clothes	textile
person	anatole	sociology	arguer	bookman	poet	writer	rejection	biological_group	abstruseness	charlatan	employer	social_psychology	scholarly_person	freethinker
person	legal_document	written_document	state	parcel_of_land	computer_file	answer	dept	american_state	biological_group	si_base_unit	european_country	equipment	point_of_reference	african_country
body_of_water	city	surface	river	town	rivers	rivulet	waterbody	mountain	conservation_area	animal	person	sea_water	fluid	plant
person	competent_person	application	computer_program	computing_device	computer_system	specifications	connection	installing	software_application	applicant	software_program	engineering	equipment	group_event
person	social_event	transportation	sport	transport	station	motion	control	work_of_art	piloting	moving	channel	outlet	crew	the_pilot
person	competent_person	sportsperson	political_leader	politician	trainer	investor	campaigner	leader	worker	monetary_unit	motion	piece_of_land	contestant	mathematical_relation
brightness	crystal	colours	surface	foreground	image	colour	work_of_art	colors	hue	tableware	shades_of_blue	sculpture	basic_color	painting
person	picture	work_of_art	piece_of_work	figure	board	transferred_property	brand	motion	title	group_event	making	story	record_album	social_event
person	body_part	competent_person	illness	heal	health_care_provider	child	tissue	medical_care	health_professional	pain	doctor	skin_colour	health	surgical_operation
natural_phenomenon	abrasive	abrasion	weather_condition	person	computer_code	illness	astronomical_object	occupational_disease	household_appliance	electrical_appliance	storage_medium	protective_clothing	work_of_art	webshop
person	car	means_of_transport	passenger_transport	storage_medium	producer	firm	transportation	transmission_channel	rail_transportation	mode_of_transport	transport	company	rail	means_of_transportation
person	public_building	consumer	money	sports_venue	social_control	competition	board	group_event	housing	market	medical_facility	social_event	facility	corporations
person	physical_punishment	noncombatant	neglect	wrongfulness	crime	carelessness	unpleasantness	laziness	penalization	ignorance	penalty	dirtying	correction	killing
picture	person	moving_picture	political_organisation	episode	piece_of_work	story	show	film_clip	time_period	philosophy	language	title	view	celestial_body
person	noncombatant	combatant	military_unit	civilian	intelligence_activity	military_branch	military_force	intelligence	military_group	military_operation	warring	military_service	military_organization	go_to_war
person	work_of_art	social_event	title	female_person	seasons	show	specifications	picture	rejection	making	season	function	ball_game	body_part
person	motion	evidence	novel	piece_of_work	government	philology	album	locus	work_of_art	surname	record_album	journal	constituent	book
person	work_of_art	sport	olympic_sport	picture	feature	station	motion	transportation	movement	type_of_sport	moving_picture	channel	company	traveling
natural_phenomenon	phenomenon	rocks	geological_period	elevation	active_volcano	geological_phenomenon	volcanic	volcano	mount	debris_flow	geological_time	rupture	geologic_hazards	phanerozoic
computer_program	software_program	computer_software	coding_system	computer	person	web_page	electronic_mail	computer_code	computer_file	appliance	database	computer_network	computer_virus	telecommunication_system
person	fictional_character	piece_of_work	writer	work_of_art	picture	title	leader	portrayal	story	boss	book	show	social_event	contestant
person	parcelling	cash	expenditure	investor	profits	open_shop	earnings	board	income	labourer	durables	laborer	valuation	wages
computer	person	computer_program	software	work_of_art	computing_machine	storage_medium	computer_code	software_program	computer_programme	pictorial_representation	coding_system	hard_disc	ipod	computer_software
person	phenomenon	natural_phenomenon	company	social_event	work_of_art	making	firm	venture	forms_of_energy	thought_process	function	giving	picture	partnership
work_of_art	travellers	traveling	motion	map	travelling	computer	travel	transport	record_album	poker_hand	communication_medium	videogaming	medium	transmission
person	work_of_art	musical_work	title	placement	symbolic_representation	visual_image	specifications	binary_relation	musical_composition	likeness	function	allover	sport	symbolization
biomolecule	chemical_action	microorganism	plant	chemical_process	computer_code	deoxyribonucleic_acid	biosignal	digestion	digestive_system	biomimetics	inactivate	digestive_tract	plant_product	polynucleotide
animal	body_structure	visual_art	anatomical_structure	painting	person	work_of_art	art_class	sculpture	biological_group	simile	human_body	portraiture	bodily	disagreeable_person
person	one_person	social_event	state	asking	school	answer	organised	understanding	written_document	another	time_period	question	organizing	communication_medium
natural_phenomenon	surface	atmospheric_phenomenon	waterbody	elevation	body_of_water	gas	shape	dome	gully	chimney	work_of_art	weather	flow	hairdo
person	air_current	social_event	instructor	political_organisation	logical	motion	aerofoil	social_control	engine_failure	open_class	rejection	space	group_event	social_function
form	chemical_process	chemical_group	person	microscopic	cell_membrane	mathematical_function	manufacture	processing	macromolecule	atomic	form_class	computer_file	fibre	chemical_action
relaxation_technique	computer_game	sensation	control	sport	movement	motion	athlete	locomotion	person	function	mechanical	disease	animal	saccharine
verbal_expression	verbal	written_communication	nonverbal_communication	musical_composition	written_language	musical_rhythm	religious_music	level_of_language	musical	fluency	dance	musical_performance	language	music_notation
natural_phenomenon	weather_condition	air_current	atmospheric_phenomenon	surface	weather	fluid	aquatic_ecosystem	natural_process	atmosphere	natural_action	storm_damage	storm	bodily_process	atmospheric_conditions
animal	carnivore	carnivory	social_rejection	nonsocial	attachment	female	intermediate_host	appendage	frugivorous	female_genitals	transmission	biological_group	terminal	computer_code
person	prize_money	television_program	contestant	biography	judge	fictional_character	umpire	sponsor	musical_composition	boat_race	piece_of_music	tv_program	magistrate	competitor
person	instructor	work_of_art	student	designer	economics	university	musical_composition	political_organisation	faculty	poet	enquiry	writer	philosopher	political_leader
person	natural_phenomenon	phenomenon	dimensionless_quantity	computer_program	written_communication	motion	computer_code	computing_machine	physical_phenomenon	computer_software	mechanical_assembly	measure	specifications	incline
phenomenon	natural_phenomenon	work_of_art	physical_phenomenon	motion	person	observable	bodily_process	function	physiological_reaction	rejection	rupture	outburst	accident	rock_group
plant	confection	confectionary	confectionery	chemical_action	herbaceous_plant	amaranth	sweets	seed	the_seed	bakery	kedgeree	perennial	savoury	head_cook
person	picture	confectionary	plant	perennial	dish	pie	confection	jointing	producer	woody	cook	meal	channel	rough
person	unicameral_legislature	coalition	voluntary_association	motion	state	social_function	economics	governance	constituent	personally	business_organization	political_organisation	social_control	policy
retailer	corporation	green_goods	person	company	sleazebag	subsidiary_company	sales	producer	parent_company	counterfeiter	record_company	shooter	corporations	retailing
person	politician	officeholder	head_of_government	lawmaker	leader	political_leader	military_man	journalist	member_of_parliament	competitor	sportswoman	combatant	instructor	photographer
chemical_change	chemical_action	physical_change	pigment	oxidise	chemical_reaction	cosmetic	biological_group	natural_action	work_of_art	cookware	animal	tissue	building_material	eye_color
person	labourer	participant	worker	business_organization	teacher	board	leader	take_charge	university	finance	firm	personal	organizer	educator
person	robe	worn	wearing	wearing_apparel	cloth	work_of_art	precious_stone	clothing	tunic	nightwear	sandal	lungis	linen	clothes
person	storage_medium	surface	clothing	nightwear	biological_group	type_of_sport	body_structure	pancake	sportsperson	vegetarian	holdfast	mode_of_transport	softness	work_of_art
plant	woody_plant	native_plant	eucalypt	plant_community	marigold	flowering_tree	eucalyptus_tree	juridical_person	plant_material	perennial	annual_plant	the_garden	botanic	plant_part
jointing	plant	public_building	parcel_of_land	person	natural_phenomenon	storage	equipment	piece_of_land	government_building	building_material	fertilizer	surface	soil_type	mechanical_assembly
person	parcel_of_land	state	medical_facility	authorities	local_government	country	piece_of_land	land_site	first_step	site	placement	township	citizens	county
person	piece_of_work	work_of_art	book	writer	playwright	philology	drama	biography	fiction	musical_composition	written_account	electronic_media	visual_arts	scholar
movement	vocal	medical_research	measure	movent	function	animal_testing	motion	political_party	step_in	health_advocacy	worker	legislative_body	constituent	pharma
person	work_of_art	fashion_model	writer	television_producer	competitor	actor	decision_maker	leader	athlete	photographer	media_professional	boss	producer	painter
person	employer	employee	financial	corporation	computer_file	human_resources	services	census_bureau	educational_institution	worker	income	administrative	locale	service
body_part	illness	person	animal	plant_part	disease	eye_colour	anatomical_structure	skin	predisposition	internal_organ	child	form	tissue	selectional
work_of_art	city	public_university	university	university_system	college	social_event	person	board_of_regents	public_building	government_office	election_district	educational_institution	campus	precinct
public_building	work_of_art	person	administrative_centre	time_period	locale	group_event	parcel_of_land	university	fine_arts	written_record	period_of_time	history_of_religions	2099	locus
moving_picture	township	city	station	designated_place	body_of_water	county_town	american_state	town	musical_organization	centre	municipal_corporation	locale	film	state
animal	husbandry	marine_animal	fish	sea_otter	fishing_gear	illness	domestic_animal	fishing_techniques	domestic_dog	fowl	disease	forage_fish	fishing_boat	fisherman
computer_program	person	computer_code	software_program	electronic_communication	literate_person	reader	educator	juristic	information_processing_system	communication_medium	one_person	book	intelligence	company
enclosure	sickness	illness	disease	computer_file	binocular_microscope	floor	storage	therapeutically	breakdown	animal_tissue	storage_medium	facility	conductive	health
natural_phenomenon	person	computer_code	phenomenon	physical_phenomenon	fictional_character	air_current	work_of_art	competent_person	observable	current_of_air	atmospheric_condition	natural_scientist	atmospheric_phenomenon	writer
roofing	plywood	r20	floor_covering	enclosure	surface	wood	metal	subfloor	type_of_wood	raw_wood	covering_material	furniture	building_material	pile
parcel_of_land	building_site	public_building	piece_of_land	land_reclamation	construction_work	designated_place	plot_of_land	local_government	facility	municipal_corporation	head_office	medical_facility	land_site	state
person	green_goods	confection	confectionery	plant	condiment	sanitary_condition	illness	surface	cookware	insect	work_of_art	animal	crystal	health
natural_phenomenon	computer_program	computer_code	person	artificial_language	coding_system	information_processing_system	written_language	abstract_object	standard_language	work_of_art	mythology	roman_alphabet	code	computing_system
person	work_of_art	title	body_part	writer	fictional_character	athlete	team	technical_specification	storage_medium	specifications	injury	story	picture	trainer
person	cricketer	sportsperson	sportswoman	athlete	owner	crew_member	sport	actor	sportsman	contestant	type_of_sport	trainer	equestrian_sport	competitor
