concealment	uselessness	wrongfulness	person	utter	worthlessness	thoughtlessness	aggression	inflict	wrongness	misdeed	provocation	annoyance	reasoning	ignorance
enterprise	medium	database	research	making	volume	sport	technology	locale	knowledge_organization	data	infrastructure	scheme	mapmaking	cartography
natural_action	natural_process	nonliving	environment	obstruction	cartography	healthiness	function	constructed_structure	specifications	mechanism	physical	open_system	fluid	natural
natural_phenomenon	physical_system	weather	weather_condition	physical_phenomenon	atmospheric_phenomenon	phenomenon	topological_space	movement	fluid	piece_of_music	mathematical_analysis	variable_quantity	social_activity	instantaneous
coding_system	function	file	electronic_dictionary	angiosperm	english_alphabet	tokenization	code	standard_language	application_program	delimiter	paper	positional_notation	application	written
person	sickness	scientific_fact	pure_mathematics	theory	universals	phenomenon	theorizing	subconscious	movement	philosophy	functionalist	mean	explicable	explanation
movement	phenomenon	moves	sport	season	life	physical_phenomenon	bodily_function	motion	sexual_act	natural_phenomenon	contest	seasons	topological_space	pole
fan_blade	obstruction	mechanical_assembly	gas	chemical_action	person	air_pressure	electrical_device	energy_source	supplier	blockage	sensing_element	pitot	tube	actuating
person	educational_institution	public_school	prep_school	honorific	school_of_education	teacher	male_person	school	school_teacher	female	scholar	university	title_of_respect	fraternity
person	scholar	leader	educator	chief	friend	public_speaker	professional_person	sportsperson	corporate_executive	actor	business_executive	hard_worker	boss	birol
political_organization	gov	social	communication_medium	article	legal_system	government	locale	inquiry	legal_principle	semantic	social_control	political_organisation	electronic_media	polity
corporation	person	social	communication_medium	account	enterprise	connection	mathematical	termination	moving_picture	sportsperson	venture	social_control	move	expenditure
natural_resources	body_of_water	natural_action	waterbody	locale	chemical_action	site	landed_property	nonliving	technical_specification	fluid	parcel_of_land	obstruction	local_municipality	water_supply
moving_picture	means_of_transportation	vehicle	motion	storage_medium	pc_game	driving	technology	track	channel	travelling	transportation	fastest	racing	business_process
person	musician	singer	piece_of_music	song	moving_picture	album	musical	actor	rock_band	musical_work	musical_composition	gospel_music	songster	record_album
wealth	woody_plant	renewable_resource	locale	crop	plant	gifts	type_of_wood	household	stewardship	signaling	supercritical_fluid	natural_resources	foundation	air_pollutant
person	outdoor_game	sportsperson	shuttlecock	health	ambidextrously	prevention	shape	musical_instrument	combat	muscular	type_of_sport	abstract_object	sport_games	weapon
person	teacher	worker	educator	corporation	business_executive	piece_of_work	enterprise	bookman	corporate_executive	boss	researcher	company	service	musician
movement	move	moves	technology	person	mental_energy	transport	energy	drawing	function	transportation	moving	sportsperson	computer_programme	mechanical_assembly
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	computing_device	moving_picture	video_game	application_software
computer_game	computer_programme	computer_program	moving_picture	computing_machine	video_game	movie	recording	motion_picture	computer_programming	software_program	cartoon_character	sportsperson	medical_diagnosis	film
person	foodstuff	food_product	beverage	plant	goody	making	nonalcoholic	liquid_state	chilled	drink	alcoholic_drink	staff_of_life	alcohol	brandy
bubblegum	studio_album	album	rock_group	picture_show	heavy_metal	musical_group	song	music_genre	rock_band	rock	british_rock	stone	musical_style	rock_music
writer	person	piece_of_work	scholar	teacher	university_professor	professor	instructor	educationist	periodical	scientific_journal	research	economist	economic_science	researcher
township	storage	town	adjoining	public_building	fluidity	constructed_structure	album	shire_town	piece_of_land	image	green_area	map	parcel_of_land	orchestration
communication_medium	computer_program	natural_language	logical_calculus	application	formal_language	key	person	component	code	network_host	computer_code	symbolic_representation	locale	embodying
writer	person	the_paper	journal	piece_of_work	published	teacher	reader	narrative	communication_medium	paper	literary_work	newspaper_article	book	written_communication
fluid	flow	physical_phenomenon	natural_action	h2o	surface	transport	fluid_dynamics	physical_change	storage	shape	open_system	obstruction	solid_body	surface_area
person	city	state	country	gov	social_control	government	title	piece_of_work	political_organization	plan_of_action	capital	making	mass_medium	warfare
musician	person	musical_performance	composer	maestro	stringed_instrument	musical_style	vocalist	string_instrument	piece_of_music	music_school	songster	honorific	intonational	song
sensory_system	bodily_function	sense_of_hearing	obstruction	vital_organ	perceptual_experience	unconfessed	urinate	subconscious	sexual_act	sexual_penetration	person	defilement	painfulness	subliminal
sickness	disease	illness	disorder	pathology	malady	infectious_disease	venereal_disease	communicable_diseases	communicable_disease	rheumatic	animal	infection	contagion	pathogen
mathematical_process	mathematical	mathematically	natural_language	formal_language	artificial_language	communication_medium	human_language	formal_logic	phonology	termination	computer_science	race	written_language	algebra
person	moving_picture	killer	contestant	jock	fictional_character	tv_show	picture_show	episode	athlete	competitor	movie	imaginary_being	offense	television_show
waterbody	body_of_water	animal	stranding	waters	fish	surface	means_of_transportation	sailing	waterway	vessel	sailboat	mode_of_transport	ashore	barge
athlete	person	contestant	fraternity	athletic_type	athletic_competition	team_sport	sport	sportsperson	hammer_throw	gymnastic	athletes	sex_activity	participant	male_person
person	moving_picture	bodily_function	work_of_art	physical_phenomenon	female_person	sickness	bodily	picture	sensation	obstruction	body_part	everyday_life	album	rock_group
person	animal	type_of_sport	piece_of_ground	female	contestant	sportsperson	designated_place	woody_plant	band	musical_group	musical_composition	mapmaking	sport	athlete
person	boss	owner	worker	day_labourer	decision_maker	laborer	working_person	employee	title_of_respect	social_control	proprietor	tradesman	animal	welfare
film_director	film_industry	film_maker	feature_film	actor	motion_picture	scriptwriter	film_production	film	film_producer	academy_award	filmmaker	film_making	cinematography	moving_picture
person	work_of_art	producer	art_historian	actor	baseball_player	scholar	educator	fine_art	boss	television_producer	leigh	birol	merchant	fine_arts
parcel_of_land	corporation	mapping	administrative_centre	cartography	market_town	shire_town	conservancy	township	mapmaking	map	cartographic	piece_of_land	locale	unincorporated_area
electronic_communication	internet_marketing	communication_medium	person	moving_picture	criminal_justice	business_information	record_producer	musical_work	recording	mass_medium	mass_communication	storage_medium	guitar_player	rock_band
person	transmission_channel	journalist	channel	writer	video_recording	communication_medium	moving_picture	television_program	tv_program	transmission	communication_system	story	video	storage_medium
symbolization	cartography	image	pictorial_representation	icon	pictorial	graphic	illustration	logo	display	thesaurus	emblem	depicting	typography	semantic
data_management	database	infrastructure	data	person	enterprise	providing	utility	profit	agriculture	information_network	worker	social	social_activity	service
locale	mapmaking	means_of_transport	cartography	topological_space	mapping	means_of_transportation	travelling	watercraft	variable_quantity	knowledge_organization	musical_work	map	data_file	moving
person	rock	videogaming	round_shape	computing_platform	animal	sand	plant	stone	icon	bubblegum	shape	plant_part	biosystem	physical_phenomenon
athlete	educator	musician	prize	contestant	sport	track_and_field	sportsperson	shot_put	broadcaster	person	competitor	musical_composition	scholar	social_event
foodstuff	sweet_tooth	beverage	sweets	goody	healthy	good_health	condiment	wholegrain	healthful	nonalcoholic	shortbread	eat	eats	food_group
person	playwright	creative_writing	dramatist	film_director	motion_picture	writer	sportsperson	piece_of_work	drama	actor	fictional_character	playwrighting	stage_actor	sportswoman
motion_picture	storage	political_organization	making	election_district	social_event	city	film	producer	channel	person	governor	peruvian_passport	moving_picture	great
person	writer	gazette	piece_of_work	journal	traveler	title	title_of_respect	parliamentary_inquiry	newspaper	editor_in_chief	owner	political_organization	musical_composition	justice
person	political_organization	political_party	social_control	organized_religion	mass_media	offence	communication_medium	party	predisposition	animus	state	system_of_logic	alleged	political_contribution
person	musical_composition	album	surname	record_album	studio_album	city	township	musical_work	history_of_writing	business_establishment	musical	province	serial	tract
person	title_of_respect	piece_of_work	pecuniarily	title	possessor	name_and_address	therefor	natural_person	vardaan	delivery_point	merchant	receipt	affix	transmission_channel
animal	plant_part	image	person	flower	label	figure	roses	plant	locale	food_product	chemical_group	negroid	honorific	flowering_tree
annual	title	college	attendance	governing_body	written_document	educational_institution	school	registration	student	faculty	social_event	department_of_education	service_program	group_event
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	transmission_channel	computing_system	application_program	software_package
person	picture	city	public_building	locale	work_of_art	form	root	denseness	function	mapmaking	constructed_structure	knowledge_organization	building_complex	track
person	bodily_function	sportsperson	sexual_act	sexual_activity	pathological_state	sexual_relations	sailor	physical_phenomenon	sexual_relationship	curer	heaviness	derangement	time_of_life	sexual_partner
person	politician	venture	writer	enterprise	technology	competitor	piece_of_work	moving_picture	picture	fictitious_character	series	knowledge_organization	literary_work	businessman
plant	person	animal	enterprise	plant_material	work_of_art	crop	dietary_supplement	flower	food_product	making	vine	technology	plant_part	staple
stone	plant	storage	layer	surface	constructed_structure	shape	building_complex	type_of_wood	pile	rock	free_energy	husk	public_building	building_material
chief_of_state	title_of_respect	monarch	roman_emperor	person	reign	kingship	republic	honorific	form_of_government	patrician	form_of_address	imperial_system	administration	king
health	investigative	journalist	intelligence_agency	attacking	person	safety	fighting	military_unit	intelligence_operation	assault	weapon	combat	intelligence_information	ammunition
city	country	mapmaking	recording	province	piece_of_ground	studio_album	broadcast	piece_of_music	locale	music_group	motion_picture	moving_picture	music_genre	gov
person	sensing	signal	physical_phenomenon	derailment	motor	accident	vehicle	direction	piece_of_work	transportation	feedback_loop	mode_of_transport	mechanism	specific_energy
realty	tenant	natural_person	possessor	owner	hydrometeorology	handyman	control_engineering	proprietor	distributed_systems	burglar	pulmonary_disease	meteorological	livestock	arterial
piece_of_work	knowledge_organization	reference_work	person	application	indexing	deceased_person	jurisconsult	bibliographical	biobank	net_earnings	cui_bono	quarterly	disclosure	edition
movement	computer_programme	person	work_of_art	pic	moving_picture	storage	illustration	series	figure	show	recording	data_storage_device	fault	image
natural_process	figure	show	phenomenon	plant	atmospheric_phenomenon	abstract_object	building_block	natural_phenomenon	picture	penrose_triangle	duelist	regularity	unfunctional	function
person	researcher	piece_of_work	social	life	technology	storage_medium	database	communication_medium	research	infrastructure	enterprise	making	journal	specifications
person	animal	video_game	games_console	image	moving_picture	computer_game	worshipful	king	space_flight	means_of_transport	warrior	motion_picture	medical_science	images
enterprise	company	person	corporation	traveller	traveling	travelling	means_of_transport	transport	traveler	move	mechanical_assembly	venture	vehicle	car_manufacturer
moving_picture	record_album	piece_of_music	album	person	recording	musical_style	song	motion_picture	signal	musical	social_event	film	musical_composition	band
city	township	composer	county_town	governor	hamlet	locative	surname	personal_name	natural_elevation	mass_communication	administrative_centre	chief	place_name	town
woody_plant	plant	mound	soil_type	locale	parcel_of_land	plot_of_ground	trees	soil	cartography	piece_of_land	park	natural_area	clay	county
olympic_sports	sportsperson	track_and_field	competition	olympic_sport	contest	sports	athlete	team_sport	tenpin_bowling	showjumping	traditional_game	field_sport	cross_country	contestant
person	partnership	venture	company	transportation	enterprise	partner	corporation	transport	knows	supplier	department	fund	driving_force	mechanism
biomolecule	nucleic	silicon_chip	animal_tissue	mechanism	macromolecule	pharmaceutical_drug	mechanical_assembly	functional_genomics	animal	protein_structure	bioelectronics	function	organelle	nucleic_acid
obstruction	person	physical_phenomenon	body_process	bodily_function	picture	studio_album	movement	move	moving_picture	storage_medium	function	technology	transport	speeding
gov	technical_specification	movement	flow	moves	site	city	locale	mapping	move	knowledge_organization	direction	cartography	equilibrium	specifications
enterprise	assets	asset	transferred_property	communication_medium	record_album	locale	uk	theory	capital	signaling	selling	scheme	research	making
money	transferred_property	profits	amount_of_money	wages	disposable_income	income	paid	paying	worker	earnings	person	price	net_earnings	sum_of_money
animal	body_structure	anatomical_structure	person	motion	working_man	boned	technical_specification	aerofoil	shape	vehicle	mechanical_assembly	dog	muscular_structure	safety
motion	moves	movement	move	transport	moving	flow	conveyance	move_in	transportation	traveling	air	travelling	means_of_transport	turbulent
storage_medium	storage	infrastructure	report	database	technology	medium	knowledge_organization	information_network	locale	cartography	person	mapmaking	record_album	official_statistics
storage	city	person	infrastructure	health	gov	plan	technology	termination	plant	center	grant	worker	state	installation
company	person	public_administration	worker	banker	finance	business_organization	marketing	manager	merchandiser	economist	writer	firm	take_charge	economics
person	business_organisation	intelligence	move	communication_medium	paramilitary_organization	making	enterprise	technology	public_building	team	association	health	methodical	business_organization
country	research	mapmaking	cartography	demography	knowledge_organization	making	locale	capital	communication_medium	picture	state	human_language	new	understanding
storage_medium	picture	travelling	natural_phenomenon	traveling	move_over	medium	transport	moving	movement	motion	estimate	technical_specification	digitalization	moving_picture
checklist	cartography	natural_language	application	formal_language	research	semantic	binary_relation	data_management	person	mapping	standardized	guide	human_language	assessment
plant	woody_plant	animal	angiosperm	herbaceous_plant	binomial_nomenclature	native_plant	binomial_name	plant_material	abstract_object	perennial	tracheophyte	hardy	beetle	bird
communication_medium	enterprise	gov	database	technology	person	business_organization	corporation	infrastructure	storage_medium	mass_medium	data	web_site	research	data_storage_device
person	animal	moving_picture	company	foodstuff	making	piece_of_work	plant	work_of_art	venture	picture	film_maker	enterprise	boss	writer
person	political_party	politician	boss	leader	advocate	civil_society	owner	juridical_person	party	friend	political_leader	employee	mayor	judge
painting	image	work_of_art	art_object	fine_art	knowledge_organization	portraiture	storage	locale	daguerreotype	artistic	food_product	animal	sculpture	figure
forecast	slowing	measuring	growth_rate	decreasing	craze	forecasted	measurement	septenary	business_cycle	recession	money_stock	foretell	measure	decrease
person	rastafarian	sickness	medical_prescription	reconciliation	title_of_respect	habitually	rejection	offending	christianity	unity	christian	gobert	religious_ritual	neoplatonism
videogaming	movement	person	moves	motion	statue	drawing	title_of_respect	transportation	moving_picture	animal	sensing	passenger_transport	tooth	female_hysteria
expressway	transport	motorway	superhighway	roads	infrastructure	transport_infrastructure	freeway	move	travelling	transportation	flow	toll_road	state_highway	highway_system
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	transmission_channel	application_program	video_game	application_software
person	writer	piece_of_work	television_producer	boss	computer_scientist	corporate_executive	company	producer	book	educator	musician	scholar	lecturer	work_of_art
person	squad	competition	juridical_person	defense	party	blue_devils	socializing	athlete	title_of_respect	league	social_event	team	opener	decision_maker
spin_off	transferred_property	storage	profit	ownership	total_cost	money	supplier	depositing	income	wealth	electrum	life_tenant	disposal	container
person	moving_picture	communication_medium	icon	software	image	picture	work_of_art	film	animal	cartoon_character	knowledge_organization	movie	software_program	computer_program
moving_picture	picture	communication_medium	transmission_channel	social_event	show	musical_composition	musical_work	specifications	computation	series	work_of_art	tv_show	mathematics_journal	function
person	moving_picture	recording	piece_of_work	novel_adaptation	data_storage_device	social_control	heartfire	gain	work_of_art	record_album	software_program	potter	picture	dark_journey
person	woman	sickness	female	one_person	boy	another	young_man	story	moving_picture	another_man	two_people	male_person	sexual_relation	visiting
mechanical_assembly	equipment	storage_medium	travelling	transportation	traveling	person	specifications	picture	data_storage_device	technical_specification	transport	movement	investigation	sport
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	video_game	computing_device	computing_system	transmission_channel
architect	person	public_building	painter	sculptor	icon	memorial	assessor	abbey	center	rotunda	hall	builder	dais	work_of_art
sexual_relations	dirtiness	sexual_relation	natural_process	natural_phenomenon	defilement	sickness	dirtying	revulsion	unpleasant	soot	unpleasantness	disgust	obstruction	work_of_art
person	obstruction	sportsperson	athlete	exercising	predisposition	predisposed	warrior	military_man	political_leader	warfare	military_force	military	propensity	warriors
leader	person	company	chief	worker	city	boss	corporation	firm	competitor	enterprise	leadership	scholar	business_executive	university
engineering_science	legislative_body	mechanical_assembly	corporation	engineering	repurchase	abbreviation	association	business_organization	person	citizens	government_office	mechanism	company	specifications
scarf	shoes	hair_style	complexion	person	possessor	clothes	outer_garment	clothing	dress	hairstyle	power_suit	coat	short_sleeve	jacket
roads	pollutant	town_road	carriageway	flow	storage	divided_highway	local_road	road_bridge	motorway	locale	roadway	lining	railroad_track	roadbed
scholar	person	leader	athlete	teacher	university	lecturer	higher_education	faculty_member	research	sport	social_scientist	educator	social_event	academy
branch_of_physics	state_of_matter	biomolecule	mathematical_relation	avogadro_constant	free_energy	t0	fourth_power	measuring_instrument	calorimeter	exponential_function	internal_energy	nanosystem	tribology	binding_energy
person	olympic_sport	knowledge_organization	club	track_and_field	social_event	sport	computer_programme	competition	type_of_sport	tournament	moving_picture	olympic_sports	sportsperson	athlete
season	outdoor_game	sportsperson	move	olympic_sport	moves	shape	energy	competition	type_of_sport	geometric_shape	sport	technical_specification	round_shape	movement
health	illness	dirtiness	sanitary_condition	cleanliness	clothing	sickness	good_health	living	storage	making	night_soil	cleaning	worldly_possessions	emptying
storage	equipment	granular_material	disposal	asset	component	application	size	piece_of_paper	making	renewable_resource	end_product	invest	example	communication_medium
city	town	moving_picture	picture_show	railroad_station	train_depot	railroad_terminal	public_building	geographical_point	county_seat	movie	plot_of_land	motion_picture	province	railway_station
person	newspaper	writer	journalist	magazine	journal	weekly_paper	gazette	business_executive	periodical	piece_of_work	paper	the_paper	communication_medium	newspaperman
work_of_art	portrait_painting	book_cover	picture	image	person	album	portraiture	piece_of_work	food_choice	icon	painting	paper	pic	art_criticism
tissue	blood_supply	health_care_provider	arterial	patient	arteriosclerosis	bodily_process	behavioral_addiction	bloodstream	neuroendocrinological	chronic_disease	illness	unability	disease	connective_tissue
town	township	piece_of_land	county_seat	unincorporated_area	county_courthouse	county	parcel_of_land	city_limits	plot_of_land	train_depot	city	precinct	municipal	municipal_government
moving_picture	film	film_director	picture	drama	picture_show	movie	person	work_of_art	fine_art	actor	theatre	the_arts	cinematography	medium
surname	locale	repository	public_administration	family_name	library	person	local_government	historical_society	public_library	digital_library	given_name	parish	aps	cartography
physicist	scientific_research	research	scientific	physical_system	medical_science	physics	economic_science	medical_research	mathematician	theoretical_physics	computer_code	quantum_physics	research_center	branch_of_science
person	piece_of_work	scholar	university	school	electronic_media	teacher	city	reader	writer	research	city_university	foundation	books	lecturer
moving_picture	studio_album	movement	mass_media	transmission_channel	digitalization	signal	obstruction	person	physical_phenomenon	tv_program	bodily_function	communication_medium	transmission	channel
storage_medium	person	natural_phenomenon	communication_medium	movement	making	electronic_media	computer_file	contents	database	text	report	reference	function	technical_specification
person	teacher	personality	personal_relationship	applied_science	athlete	intellect	scholar	philosophy	psychology	dictionary_entry	natural_scientist	logician	thinker	biomedical_scientist
moving_picture	person	motion_picture	film	carnivore	feature_film	tv_series	movie	record_album	serial	picture_show	sound_recording	video_recording	movie_industry	sequel
unicameralism	unicameral_legislature	public_building	state	person	party	partnership	leader	legislative_body	minister	gov	family_relationship	chief	government	consultative
piece_of_work	communication_medium	database_management_system	transmission_channel	computer_code	database	written_language	person	communication_system	platform	computer_system	storage_medium	scientific	data_storage_device	knowledge_organization
computer_programme	person	scheme	technical_specification	written_document	database_management_system	measure	page	computer_program	specifications	coding_system	software_package	application	foundation	example
owner	contractor	facility	leaser	place_of_business	real_property	conveyance	supplier	business_organization	railway_car	postal_box	architectural_engineering	legal_entity	realty	premises
picture	technology	city	moving_picture	transmission	locale	cartography	record_album	mapmaking	musical_composition	space	research	transmission_channel	musical_work	picture_show
move	movement	local_road	infrastructure	roads	route	transport	locale	main_road	map	shape	constructed_structure	expressway	junction	transportation
person	computer_programme	computer_program	videogaming	computing_machine	app	pc_game	computer_code	application	video_game_console	software	coding_system	moving_picture	computing_system	computer_software
town	city	township	state_capital	public_building	locale	municipal_government	map	tract	geographical_point	parcel_of_land	new_town	county_town	green_area	unincorporated_area
piece_of_land	waste_material	plot_of_land	diggings	plot_of_ground	reservoir	body_of_water	ditch	constructed_structure	parcel_of_land	town	piece_of_ground	soil	wetland	take_water
palm_reading	spiritism	occult	psychic_phenomena	paranormal	woo_woo	telepathy	thought_transference	autosuggestion	psychic_phenomenon	stigmata	subliminal	bodily_process	curer	faith_healing
person	political_organization	social_control	title_of_respect	movement	disapproval	writer	putting_to_death	voicing	tactical_maneuver	embodying	retribution	attacking	attack	political_party
means_of_transport	transportation	work_of_art	round_shape	travel	picture	fine_art	travelling	ellipse	movement	map	means_of_transportation	move	sculpture	cartography
writer	member_of_parliament	legislator	journalist	person	editor	public_servant	political_leader	social_reformer	politician	statesman	piece_of_work	assessor	communication_medium	gazette
foodstuff	food_product	plant	plant_food	wholegrain	vegetable	flavouring	food_processing	condiment	chemical_process	food_industry	consumption	part_of_speech	food_production	beetroot
plant	pharmaceutical_drug	animal_tissue	health	medical	disease	pea	pharmaceutical	person	biomolecule	cure	sick	manufacturer	sickness	animal
person	political_leader	leader	chief	knows	politician	newspaperman	musician	journalist	country	bureaucrat	city	statesman	writer	newspaper_editor
woody_plant	plant	animal	plant_material	perennial	soil	vascular_system	flowering_tree	leaf	the_garden	soil_type	root	angiosperm	herbaceous_plant	vegetative
person	written_language	sensing	system_software	sensor	control_system	airplane	information_processing_system	autonomous	function	animal	application_program	possessor	computer_program	symbolisation
subway_station	topological_space	knowledge_organization	train_station	exterior	square_block	fluidity	metro_station	storage	locale	round_shape	infrastructure	designated_place	bridges	constructed_structure
mechanical_assembly	games_console	game_console	video_game	computer_game	home_appliance	motor	computer	grasping	video_game_development	body_structure	electronics	sphere	motor_control	circuit_board
illness	sickness	health	contagious_disease	disease	nonscientific	macroevolutionary	communicable_disease	epidemic_disease	contagion	sanitation	occupational_disease	social	scientific	statistical
person	title_of_respect	piece_of_work	carnivore	honorific	writer	adjectival	translating_program	account	possessor	book	endomorph	dictionary_entry	arithmetical	elaborator
abstract_object	person	nucleic_acid_sequence	protein_complex	biomolecule	nanopore	nucleic	aminoacyl	activator	syntactic_category	rna_polymerase	body_process	bodily_process	phosphorylating	gene
physical_phenomenon	natural_phenomenon	obstruction	fluid	transport	natural_action	technical_specification	impurity	properties_of_water	devising	dwelling_place	chemical_action	nonliving	national_economy	locale
body_of_water	roads	land_site	cartography	locale	mapmaking	city	means_of_transportation	river	mountain	geographical_point	border	travelling	piece_of_ground	designated_place
film	person	moving_picture	computing_device	motion_picture	television	picture_show	movie	picture	recording	digital_video_recorder	video	computer_game	telecommunication_equipment	films
person	shoes	asset	worker	picture	working_person	rich_man	foodstuff	onto	making	piece_of_material	pie	income	storage	cure
boss	person	business_executive	corporation	juridical_person	firm	decision_maker	title_of_respect	consultant	corporate_executive	executive	chief	gooder	owner	board_of_directors
person	communication_medium	piece_of_work	writer	transmission	leader	technology	workman	musical_work	software_architect	scholar	release	chief	gazette	military_action
sickness	health	person	sick_person	illness	becomes	care	medicine	good_health	worker	form	animal	making	medical_practitioner	become
transferred_property	moving_picture	assets	commodity_money	net_earnings	in_the_money	income	profit	cash	profits	apportioning	storage_medium	expenditure	record_album	repurchase
person	venture	enterprise	partnership	platform	transport	work_of_art	making	track	transportation	city	moving_picture	company	medium	move
person	musical_composition	title	personal_name	moving_picture	communication_medium	written_word	written_language	human_language	literary_work	dramatist	sound_recording	spoken_word	musical_performance	literary
animal_product	animal	work_of_art	clothing	wearing_apparel	sickle_cell_anaemia	yellow	fabric	oxidization	cloth	foodstuff	health	electronic_dictionary	plant	muslin
person	business_organization	business_establishment	moving_picture	record_album	connection	transmission_channel	assets	business_enterprise	profit	corporation	conveyance	killer	public_building	centre
disease	health	sickness	internal_organ	illness	fluid	surface	energy	h2o	bodily_process	breathe_out	inflammation	chemical_reaction	animal	body_structure
musical_group	musical	channel	season	city	seasons	musical_composition	tv_program	record_album	locale	video	topological_space	space	map	tv_show
storage	obstruction	transport	work_of_art	stricture	technology	locale	toughy	picture	social_control	enterprise	worldly_goods	contact	competition	wall
body_of_water	city	roads	waterbody	surface	take_water	urban	mountainous	coastal	town	seashore	reservoir	abstract	waters	cartography
mechanical_assembly	computing_machine	electromechanical	electronics	electronic_component	semiconductor	engineering_drawing	digital_computer	physical_phenomenon	electronic_circuit	integrated_circuit	printed_circuit_board	subassembly	precision_engineering	metrology
work_of_art	person	moving_picture	medium	technical_specification	transport	venture	software	locale	movie	eight_of_diamonds	spavin	veraldi	enterprise	way
vest	sportsperson	person	piece_of_material	body_armor	helmet	clothing	shoe	rider	shirt	possessor	thrower	sword	fashion_accessory	outer_garment
physical_phenomenon	application	natural_phenomenon	storage_medium	safety	technical_specification	physical_property	scale	engineering	move	technology	storage	state	computer_programme	structural
current_of_air	weather	windstorm	tropical_cyclone	chaser	wind	cyclone	atmospheric_state	physical_phenomenon	violent_storm	storm	air_current	weather_condition	forecast	hurricane
buyer	warehouseman	selling_agent	person	seller	commercial_transaction	customer	financial_institution	s49	claimant	legal_proceeding	manufacturer	legal_entity	grantor	sales_representative
person	watercraft	physical_system	mechanical_assembly	electronic_dictionary	means_of_transport	electronic_component	computer_code	manufacturer	patentable	transportation	specifications	animal	silicon_chip	manufacturing
software_program	software	computer_program	person	software_package	computer_programme	computer_code	data_processor	software_application	computer_system	computer_software	computing_system	transmission_channel	computer	software_company
height	technical_specification	surface	partition	topological_space	mapmaking	weight	tube	circuit	component	arithmetical	free_energy	cylinder	stone	application
sickle_cell_anaemia	animal	animal_product	meat	disease	food_product	foodstuff	pig	carry	transport	swine	cow	sanguification	poultry	channelling
statistical	physical_system	sociology	social_psychology	methodology	assessment	sociological	statistical_analysis	social	mathematical_process	philosophical	phenomenon	psychology	theoretical	methodological
city	local_road	conservation_area	town	sugarloaf	mapmaking	mountain	park	trunk_road	thoroughfare	military_installation	locale	geographical_point	county_town	cartography
plant	woody_plant	foodstuff	vegetable	the_seed	home_garden	food_product	hardy	person	terrarium	beverage	seed	perennial	staff_of_life	confectionery
weather_condition	natural_phenomenon	current_of_air	weather_map	weather	wind	barometer	rarefied	deduce	phenomenon	definite_quantity	rarified	observable	atmosphere	temperature_change
mechanical_assembly	connector	obstruction	energy_source	computing_platform	electrical_network	electric_circuit	electrical_device	platform	motor_scooter	mechanism	grip	racing	computing_system	middleware
software_program	computer_programme	computer_program	software_package	computer_software	software	computer_code	computer	computer_system	data_file	software_company	software_application	computing_system	computer_hardware	computer_language
piece_of_music	song	capital	title	person	lyrics	city	country	moving_picture	studio_album	recording	record_album	state	story	music_genre
record_label	music_genre	musical_style	album	sound_recording	studio_album	orchestration	songwriting	musical	musical_work	recording_label	producer	distributor	digital	christian_music
city	moving_picture	mass_medium	public_building	capital	person	broadcast	musician	country	public_administration	town	venture	television_program	locale	television
person	route	olympic_sports	transportation	contestant	entourage	boss	icon	city	form_of_address	architect	worker	fine_arts	library_science	sport
mountain	picture_show	natural_elevation	locale	piece_of_ground	elevation	parcel_of_land	parcel	rock	piece_of_land	mountainous	map	land_site	terrain	tract
person	legal_proceeding	court_case	written_agreement	decision	legal_principle	stating	proceeding	legal_proceedings	revocation	adjudication	proceedings	pending	stipulation	ordinance
communication_medium	software	computer_system	communication_system	telecommunication_system	computer_file	software_application	network	computer	electronic_network	computer_science	person	computer_programming	electronic_communication	computer_network
retail_store	laundry	shop_at	home_appliance	grocery	service_industry	shopping	retail	shop	kitchenware	furniture	refrigerator	department_store	office_furniture	constructed_structure
constructed_structure	movement	obstruction	tenancy	partition	dwelling_place	function	social_status	locale	living	structural_member	tract	picture	housing	social
educator	person	business_leader	public_speaker	trainer	musician	writer	entrepreneur	athlete	coach	leader	enterprise	business_executive	company	firm
person	leader	married_person	politician	mayor	ship	working_man	boss	party	title_of_respect	legislative_body	human_sexual_activity	decease	writer	whaling_ship
moving_picture	work_of_art	piece_of_work	story	film	person	medium	video	picture	tv_program	tv_show	picture_show	album	musician	rock_group
philosophical	investigation	inquiry	person	indiscreetly	mathematical_process	wisdom_of_repugnance	deception	researcher	theory	piece_of_work	truth	proclivity	normativity	moral_philosophy
person	movement	health	sickness	move	transportation	life	good_health	animal	motion	leader	moves	transport	riding	drawing
person	leader	company	firm	venture	enterprise	owner	politician	boss	manager	track	investor	competitor	corporate_executive	actor
moving_picture	person	picture_show	picture	channel	record_album	work_of_art	rock_band	fine_art	pic	music_video	notoriety	shell_fish	show	warfighter
person	pie	ownerless	organ	buys	cure	transferred_property	monetary_unit	dish	sportsperson	foodstuff	killer	purchase	bone	owner
city	person	moving_picture	storage_medium	town	centre	channel	floor	public_building	medium	track	capital	residence	print_media	site
sportsperson	shape	health	equipment	protective_covering	pressure	weight	cylinder	outdoor_game	structural_member	energy	safety	component	asset	beverage
